Div,Date,Time,HomeTeam,AwayTeam,FTHG,FTAG
E0,2022-08-31,0 days 20:00:00,Liverpool,Newcastle,2,1
E0,2022-09-01,0 days 20:00:00,Leicester,Man United,0,1
E0,2022-09-03,0 days 12:30:00,Everton,Liverpool,0,0
E0,2022-09-03,0 days 15:00:00,Brentford,Leeds,5,2
E0,2022-09-03,0 days 15:00:00,Chelsea,West Ham,2,1
E0,2022-09-03,0 days 15:00:00,Newcastle,Crystal Palace,0,0
E0,2022-09-03,0 days 15:00:00,Nott'm Forest,Bournemouth,2,3
E0,2022-09-03,0 days 15:00:00,Tottenham,Fulham,2,1
E0,2022-09-03,0 days 15:00:00,Wolves,Southampton,1,0
E0,2022-09-03,0 days 17:30:00,Aston Villa,Man City,1,1
E0,2022-09-04,0 days 14:00:00,Brighton,Leicester,5,2
E0,2022-09-04,0 days 16:30:00,Man United,Arsenal,3,1
E0,2022-09-16,0 days 20:00:00,Aston Villa,Southampton,1,0
E0,2022-09-16,0 days 20:00:00,Nott'm Forest,Fulham,2,3
E0,2022-09-17,0 days 12:30:00,Wolves,Man City,0,3
E0,2022-09-17,0 days 15:00:00,Newcastle,Bournemouth,1,1
E0,2022-09-17,0 days 17:30:00,Tottenham,Leicester,6,2
E0,2022-09-18,0 days 12:00:00,Brentford,Arsenal,0,3
E0,2022-09-18,0 days 14:15:00,Everton,West Ham,1,0
E0,2022-10-01,0 days 12:30:00,Arsenal,Tottenham,3,1
E0,2022-10-01,0 days 15:00:00,Bournemouth,Brentford,0,0
E0,2022-10-01,0 days 15:00:00,Crystal Palace,Chelsea,1,2
E0,2022-10-01,0 days 15:00:00,Fulham,Newcastle,1,4
E0,2022-10-01,0 days 15:00:00,Liverpool,Brighton,3,3
E0,2022-10-01,0 days 15:00:00,Southampton,Everton,1,2
E0,2022-10-01,0 days 17:30:00,West Ham,Wolves,2,0
E0,2022-10-02,0 days 14:00:00,Man City,Man United,6,3
E0,2022-10-02,0 days 16:30:00,Leeds,Aston Villa,0,0
E0,2022-10-03,0 days 20:00:00,Leicester,Nott'm Forest,4,0
E0,2022-10-08,0 days 15:00:00,Bournemouth,Leicester,2,1
E0,2022-10-08,0 days 15:00:00,Chelsea,Wolves,3,0
E0,2022-10-08,0 days 15:00:00,Man City,Southampton,4,0
E0,2022-10-08,0 days 15:00:00,Newcastle,Brentford,5,1
E0,2022-10-08,0 days 17:30:00,Brighton,Tottenham,0,1
E0,2022-10-09,0 days 14:00:00,Crystal Palace,Leeds,2,1
E0,2022-10-09,0 days 14:00:00,West Ham,Fulham,3,1
E0,2022-10-09,0 days 16:30:00,Arsenal,Liverpool,3,2
E0,2022-10-09,0 days 19:00:00,Everton,Man United,1,2
E0,2022-10-10,0 days 20:00:00,Nott'm Forest,Aston Villa,1,1
E0,2022-10-14,0 days 20:00:00,Brentford,Brighton,2,0
E0,2022-10-15,0 days 12:30:00,Leicester,Crystal Palace,0,0
E0,2022-10-15,0 days 15:00:00,Fulham,Bournemouth,2,2
E0,2022-10-15,0 days 15:00:00,Wolves,Nott'm Forest,1,0
E0,2022-10-15,0 days 17:30:00,Tottenham,Everton,2,0
E0,2022-10-16,0 days 14:00:00,Aston Villa,Chelsea,0,2
E0,2022-10-16,0 days 14:00:00,Leeds,Arsenal,0,1
E0,2022-10-16,0 days 14:00:00,Man United,Newcastle,0,0
E0,2022-10-16,0 days 14:00:00,Southampton,West Ham,1,1
E0,2022-10-16,0 days 16:30:00,Liverpool,Man City,1,0
E0,2022-10-18,0 days 19:30:00,Brighton,Nott'm Forest,0,0
E0,2022-10-18,0 days 20:15:00,Crystal Palace,Wolves,2,1
E0,2022-10-19,0 days 19:30:00,Bournemouth,Southampton,0,1
E0,2022-10-19,0 days 19:30:00,Brentford,Chelsea,0,0
E0,2022-10-19,0 days 19:30:00,Liverpool,West Ham,1,0
E0,2022-10-19,0 days 19:30:00,Newcastle,Everton,1,0
E0,2022-10-19,0 days 20:15:00,Man United,Tottenham,2,0
E0,2022-10-20,0 days 19:30:00,Fulham,Aston Villa,3,0
E0,2022-10-20,0 days 20:15:00,Leicester,Leeds,2,0
E0,2022-10-22,0 days 12:30:00,Nott'm Forest,Liverpool,1,0
E0,2022-10-22,0 days 15:00:00,Everton,Crystal Palace,3,0
E0,2022-10-22,0 days 15:00:00,Man City,Brighton,3,1
E0,2022-10-22,0 days 17:30:00,Chelsea,Man United,1,1
E0,2022-10-23,0 days 14:00:00,Aston Villa,Brentford,4,0
E0,2022-10-23,0 days 14:00:00,Leeds,Fulham,2,3
E0,2022-10-23,0 days 14:00:00,Southampton,Arsenal,1,1
E0,2022-10-23,0 days 14:00:00,Wolves,Leicester,0,4
E0,2022-10-23,0 days 16:30:00,Tottenham,Newcastle,1,2
E0,2022-10-24,0 days 20:00:00,West Ham,Bournemouth,2,0
E0,2022-10-29,0 days 12:30:00,Leicester,Man City,0,1
E0,2022-10-29,0 days 15:00:00,Bournemouth,Tottenham,2,3
E0,2022-10-29,0 days 15:00:00,Brentford,Wolves,1,1
E0,2022-10-29,0 days 15:00:00,Brighton,Chelsea,4,1
E0,2022-10-29,0 days 15:00:00,Crystal Palace,Southampton,1,0
E0,2022-10-29,0 days 15:00:00,Newcastle,Aston Villa,4,0
E0,2022-10-29,0 days 17:30:00,Fulham,Everton,0,0
E0,2022-10-29,0 days 19:45:00,Liverpool,Leeds,1,2
E0,2022-10-30,0 days 14:00:00,Arsenal,Nott'm Forest,5,0
E0,2022-10-30,0 days 16:15:00,Man United,West Ham,1,0
E0,2022-11-05,0 days 15:00:00,Leeds,Bournemouth,4,3
E0,2022-11-05,0 days 15:00:00,Man City,Fulham,2,1
E0,2022-11-05,0 days 15:00:00,Nott'm Forest,Brentford,2,2
E0,2022-11-05,0 days 15:00:00,Wolves,Brighton,2,3
E0,2022-11-05,0 days 17:30:00,Everton,Leicester,0,2
E0,2022-11-06,0 days 12:00:00,Chelsea,Arsenal,0,1
E0,2022-11-06,0 days 14:00:00,Aston Villa,Man United,3,1
E0,2022-11-06,0 days 14:00:00,Southampton,Newcastle,1,4
E0,2022-11-06,0 days 14:00:00,West Ham,Crystal Palace,1,2
E0,2022-11-06,0 days 16:30:00,Tottenham,Liverpool,1,2
E0,2022-11-12,0 days 12:30:00,Man City,Brentford,1,2
E0,2022-11-12,0 days 15:00:00,Bournemouth,Everton,3,0
E0,2022-11-12,0 days 15:00:00,Liverpool,Southampton,3,1
E0,2022-11-12,0 days 15:00:00,Nott'm Forest,Crystal Palace,1,0
E0,2022-11-12,0 days 15:00:00,Tottenham,Leeds,4,3
E0,2022-11-12,0 days 15:00:00,West Ham,Leicester,0,2
E0,2022-11-12,0 days 17:30:00,Newcastle,Chelsea,1,0
E0,2022-11-12,0 days 19:45:00,Wolves,Arsenal,0,2
E0,2022-11-13,0 days 14:00:00,Brighton,Aston Villa,1,2
E0,2022-11-13,0 days 16:30:00,Fulham,Man United,1,2
E0,2022-12-26,0 days 12:30:00,Brentford,Tottenham,2,2
E0,2022-12-26,0 days 15:00:00,Crystal Palace,Fulham,0,3
E0,2022-12-26,0 days 15:00:00,Everton,Wolves,1,2
E0,2022-12-26,0 days 15:00:00,Leicester,Newcastle,0,3
E0,2022-12-26,0 days 15:00:00,Southampton,Brighton,1,3
E0,2022-12-26,0 days 17:30:00,Aston Villa,Liverpool,1,3
E0,2022-12-26,0 days 20:00:00,Arsenal,West Ham,3,1
E0,2022-12-27,0 days 17:30:00,Chelsea,Bournemouth,2,0
E0,2022-12-27,0 days 20:00:00,Man United,Nott'm Forest,3,0
E0,2022-12-28,0 days 20:00:00,Leeds,Man City,1,3
E0,2022-12-30,0 days 19:45:00,West Ham,Brentford,0,2
E0,2022-12-30,0 days 20:00:00,Liverpool,Leicester,2,1
E0,2022-12-31,0 days 12:30:00,Wolves,Man United,0,1
E0,2022-12-31,0 days 15:00:00,Bournemouth,Crystal Palace,0,2
E0,2022-12-31,0 days 15:00:00,Fulham,Southampton,2,1
E0,2022-12-31,0 days 15:00:00,Man City,Everton,1,1
E0,2022-12-31,0 days 15:00:00,Newcastle,Leeds,0,0
E0,2022-12-31,0 days 17:30:00,Brighton,Arsenal,2,4
E0,2023-01-01,0 days 14:00:00,Tottenham,Aston Villa,0,2
E0,2023-01-01,0 days 16:30:00,Nott'm Forest,Chelsea,1,1
E0,2023-01-02,0 days 17:30:00,Brentford,Liverpool,3,1
E0,2023-01-03,0 days 19:45:00,Arsenal,Newcastle,0,0
E0,2023-01-03,0 days 19:45:00,Everton,Brighton,1,4
E0,2023-01-03,0 days 19:45:00,Leicester,Fulham,0,1
E0,2023-01-03,0 days 20:00:00,Man United,Bournemouth,3,0
E0,2023-01-04,0 days 19:30:00,Southampton,Nott'm Forest,0,1
E0,2023-01-04,0 days 19:45:00,Leeds,West Ham,2,2
E0,2023-01-04,0 days 20:00:00,Aston Villa,Wolves,1,1
E0,2023-01-04,0 days 20:00:00,Crystal Palace,Tottenham,0,4
E0,2023-01-05,0 days 20:00:00,Chelsea,Man City,0,1
E0,2023-01-12,0 days 20:00:00,Fulham,Chelsea,2,1
E0,2023-01-13,0 days 20:00:00,Aston Villa,Leeds,2,1
E0,2023-01-14,0 days 12:30:00,Man United,Man City,2,1
E0,2023-01-14,0 days 15:00:00,Brighton,Liverpool,3,0
E0,2023-01-14,0 days 15:00:00,Everton,Southampton,1,2
E0,2023-01-14,0 days 15:00:00,Nott'm Forest,Leicester,2,0
E0,2023-01-14,0 days 15:00:00,Wolves,West Ham,1,0
E0,2023-01-14,0 days 17:30:00,Brentford,Bournemouth,2,0
E0,2023-01-15,0 days 14:00:00,Chelsea,Crystal Palace,1,0
E0,2023-01-15,0 days 14:00:00,Newcastle,Fulham,1,0
E0,2023-01-15,0 days 16:30:00,Tottenham,Arsenal,0,2
E0,2023-01-18,0 days 20:00:00,Crystal Palace,Man United,1,1
E0,2023-01-19,0 days 20:00:00,Man City,Tottenham,4,2
E0,2023-01-21,0 days 12:30:00,Liverpool,Chelsea,0,0
E0,2023-01-21,0 days 15:00:00,Bournemouth,Nott'm Forest,1,1
E0,2023-01-21,0 days 15:00:00,Leicester,Brighton,2,2
E0,2023-01-21,0 days 15:00:00,Southampton,Aston Villa,0,1
E0,2023-01-21,0 days 15:00:00,West Ham,Everton,2,0
E0,2023-01-21,0 days 17:30:00,Crystal Palace,Newcastle,0,0
E0,2023-01-22,0 days 14:00:00,Leeds,Brentford,0,0
E0,2023-01-22,0 days 14:00:00,Man City,Wolves,3,0
E0,2023-01-22,0 days 16:30:00,Arsenal,Man United,3,2
E0,2023-01-23,0 days 20:00:00,Fulham,Tottenham,0,1
E0,2023-02-03,0 days 20:00:00,Chelsea,Fulham,0,0
E0,2023-02-04,0 days 12:30:00,Everton,Arsenal,1,0
E0,2023-02-04,0 days 15:00:00,Aston Villa,Leicester,2,4
E0,2023-02-04,0 days 15:00:00,Brentford,Southampton,3,0
E0,2023-02-04,0 days 15:00:00,Brighton,Bournemouth,1,0
E0,2023-02-04,0 days 15:00:00,Man United,Crystal Palace,2,1
E0,2023-02-04,0 days 15:00:00,Wolves,Liverpool,3,0
E0,2023-02-04,0 days 17:30:00,Newcastle,West Ham,1,1
E0,2023-02-05,0 days 14:00:00,Nott'm Forest,Leeds,1,0
E0,2023-02-05,0 days 16:30:00,Tottenham,Man City,1,0
E0,2023-02-08,0 days 20:00:00,Man United,Leeds,2,2
E0,2023-02-11,0 days 12:30:00,West Ham,Chelsea,1,1
E0,2023-02-11,0 days 15:00:00,Arsenal,Brentford,1,1
E0,2023-02-11,0 days 15:00:00,Crystal Palace,Brighton,1,1
E0,2023-02-11,0 days 15:00:00,Fulham,Nott'm Forest,2,0
E0,2023-02-11,0 days 15:00:00,Leicester,Tottenham,4,1
E0,2023-02-11,0 days 15:00:00,Southampton,Wolves,1,2
E0,2023-02-11,0 days 17:30:00,Bournemouth,Newcastle,1,1
E0,2023-02-12,0 days 14:00:00,Leeds,Man United,0,2
E0,2023-02-12,0 days 16:30:00,Man City,Aston Villa,3,1
E0,2023-02-13,0 days 20:00:00,Liverpool,Everton,2,0
E0,2023-02-15,0 days 19:30:00,Arsenal,Man City,1,3
E0,2023-02-18,0 days 12:30:00,Aston Villa,Arsenal,2,4
E0,2023-02-18,0 days 15:00:00,Brentford,Crystal Palace,1,1
E0,2023-02-18,0 days 15:00:00,Brighton,Fulham,0,1
E0,2023-02-18,0 days 15:00:00,Chelsea,Southampton,0,1
E0,2023-02-18,0 days 15:00:00,Everton,Leeds,1,0
E0,2023-02-18,0 days 15:00:00,Nott'm Forest,Man City,1,1
E0,2023-02-18,0 days 15:00:00,Wolves,Bournemouth,0,1
E0,2023-02-18,0 days 17:30:00,Newcastle,Liverpool,0,2
E0,2023-02-19,0 days 14:00:00,Man United,Leicester,3,0
E0,2023-02-19,0 days 16:30:00,Tottenham,West Ham,2,0
E0,2023-02-24,0 days 20:00:00,Fulham,Wolves,1,1
E0,2023-02-25,0 days 15:00:00,Everton,Aston Villa,0,2
E0,2023-02-25,0 days 15:00:00,Leeds,Southampton,1,0
E0,2023-02-25,0 days 15:00:00,Leicester,Arsenal,0,1
E0,2023-02-25,0 days 15:00:00,West Ham,Nott'm Forest,4,0
E0,2023-02-25,0 days 17:30:00,Bournemouth,Man City,1,4
E0,2023-02-25,0 days 19:45:00,Crystal Palace,Liverpool,0,0
E0,2023-02-26,0 days 13:30:00,Tottenham,Chelsea,2,0
E0,2023-03-01,0 days 19:45:00,Arsenal,Everton,4,0
E0,2023-03-01,0 days 20:00:00,Liverpool,Wolves,2,0
E0,2023-03-04,0 days 12:30:00,Man City,Newcastle,2,0
E0,2023-03-04,0 days 15:00:00,Arsenal,Bournemouth,3,2
E0,2023-03-04,0 days 15:00:00,Aston Villa,Crystal Palace,1,0
E0,2023-03-04,0 days 15:00:00,Brighton,West Ham,4,0
E0,2023-03-04,0 days 15:00:00,Chelsea,Leeds,1,0
E0,2023-03-04,0 days 15:00:00,Wolves,Tottenham,1,0
E0,2023-03-04,0 days 17:30:00,Southampton,Leicester,1,0
E0,2023-03-05,0 days 14:00:00,Nott'm Forest,Everton,2,2
E0,2023-03-05,0 days 16:30:00,Liverpool,Man United,7,0
E0,2023-03-06,0 days 20:00:00,Brentford,Fulham,3,2
E0,2023-03-11,0 days 12:30:00,Bournemouth,Liverpool,1,0
E0,2023-03-11,0 days 15:00:00,Everton,Brentford,1,0
E0,2023-03-11,0 days 15:00:00,Leeds,Brighton,2,2
E0,2023-03-11,0 days 15:00:00,Leicester,Chelsea,1,3
E0,2023-03-11,0 days 15:00:00,Tottenham,Nott'm Forest,3,1
E0,2023-03-11,0 days 17:30:00,Crystal Palace,Man City,0,1
E0,2023-03-12,0 days 14:00:00,Fulham,Arsenal,0,3
E0,2023-03-12,0 days 14:00:00,Man United,Southampton,0,0
E0,2023-03-12,0 days 14:00:00,West Ham,Aston Villa,1,1
E0,2023-03-12,0 days 16:30:00,Newcastle,Wolves,2,1
E0,2023-03-15,0 days 19:30:00,Brighton,Crystal Palace,1,0
E0,2023-03-15,0 days 19:30:00,Southampton,Brentford,0,2
E0,2023-03-17,0 days 20:00:00,Nott'm Forest,Newcastle,1,2
E0,2023-03-18,0 days 15:00:00,Aston Villa,Bournemouth,3,0
E0,2023-03-18,0 days 15:00:00,Brentford,Leicester,1,1
E0,2023-03-18,0 days 15:00:00,Southampton,Tottenham,3,3
E0,2023-03-18,0 days 15:00:00,Wolves,Leeds,2,4
E0,2023-03-18,0 days 17:30:00,Chelsea,Everton,2,2
E0,2023-03-19,0 days 14:00:00,Arsenal,Crystal Palace,4,1
E0,2023-04-01,0 days 12:30:00,Man City,Liverpool,4,1
E0,2023-04-01,0 days 15:00:00,Arsenal,Leeds,4,1
E0,2023-04-01,0 days 15:00:00,Bournemouth,Fulham,2,1
E0,2023-04-01,0 days 15:00:00,Brighton,Brentford,3,3
E0,2023-04-01,0 days 15:00:00,Crystal Palace,Leicester,2,1
E0,2023-04-01,0 days 15:00:00,Nott'm Forest,Wolves,1,1
E0,2023-04-01,0 days 17:30:00,Chelsea,Aston Villa,0,2
E0,2023-04-02,0 days 14:00:00,West Ham,Southampton,1,0
E0,2023-04-02,0 days 16:30:00,Newcastle,Man United,2,0
E0,2023-04-03,0 days 20:00:00,Everton,Tottenham,1,1
E0,2023-04-04,0 days 19:45:00,Bournemouth,Brighton,0,2
E0,2023-04-04,0 days 19:45:00,Leeds,Nott'm Forest,2,1
E0,2023-04-04,0 days 19:45:00,Leicester,Aston Villa,1,2
E0,2023-04-04,0 days 20:00:00,Chelsea,Liverpool,0,0
E0,2023-04-05,0 days 20:00:00,Man United,Brentford,1,0
E0,2023-04-05,0 days 20:00:00,West Ham,Newcastle,1,5
E0,2023-04-08,0 days 12:30:00,Man United,Everton,2,0
E0,2023-04-08,0 days 15:00:00,Aston Villa,Nott'm Forest,2,0
E0,2023-04-08,0 days 15:00:00,Brentford,Newcastle,1,2
E0,2023-04-08,0 days 15:00:00,Fulham,West Ham,0,1
E0,2023-04-08,0 days 15:00:00,Leicester,Bournemouth,0,1
E0,2023-04-08,0 days 15:00:00,Tottenham,Brighton,2,1
E0,2023-04-08,0 days 15:00:00,Wolves,Chelsea,1,0
E0,2023-04-08,0 days 17:30:00,Southampton,Man City,1,4
E0,2023-04-09,0 days 14:00:00,Leeds,Crystal Palace,1,5
E0,2023-04-09,0 days 16:30:00,Liverpool,Arsenal,2,2
E0,2023-04-15,0 days 12:30:00,Aston Villa,Newcastle,3,0
E0,2023-04-15,0 days 15:00:00,Chelsea,Brighton,1,2
E0,2023-04-15,0 days 15:00:00,Everton,Fulham,1,3
E0,2023-04-15,0 days 15:00:00,Southampton,Crystal Palace,0,2
E0,2023-04-15,0 days 15:00:00,Tottenham,Bournemouth,2,3
E0,2023-04-15,0 days 15:00:00,Wolves,Brentford,2,0
E0,2023-04-15,0 days 17:30:00,Man City,Leicester,3,1
E0,2023-04-16,0 days 14:00:00,West Ham,Arsenal,2,2
E0,2023-04-16,0 days 16:30:00,Nott'm Forest,Man United,0,2
E0,2023-04-17,0 days 20:00:00,Leeds,Liverpool,1,6
E0,2023-04-21,0 days 20:00:00,Arsenal,Southampton,3,3
E0,2023-04-22,0 days 12:30:00,Fulham,Leeds,2,1
E0,2023-04-22,0 days 15:00:00,Brentford,Aston Villa,1,1
E0,2023-04-22,0 days 15:00:00,Crystal Palace,Everton,0,0
E0,2023-04-22,0 days 15:00:00,Leicester,Wolves,2,1
E0,2023-04-22,0 days 15:00:00,Liverpool,Nott'm Forest,3,2
E0,2023-04-23,0 days 14:00:00,Bournemouth,West Ham,0,4
E0,2023-04-23,0 days 14:00:00,Newcastle,Tottenham,6,1
E0,2023-04-25,0 days 19:30:00,Wolves,Crystal Palace,2,0
E0,2023-04-25,0 days 19:45:00,Aston Villa,Fulham,1,0
E0,2023-04-25,0 days 20:00:00,Leeds,Leicester,1,1
E0,2023-04-26,0 days 19:30:00,Nott'm Forest,Brighton,3,1
E0,2023-04-26,0 days 19:45:00,Chelsea,Brentford,0,2
E0,2023-04-26,0 days 19:45:00,West Ham,Liverpool,1,2
E0,2023-04-26,0 days 20:00:00,Man City,Arsenal,4,1
E0,2023-04-27,0 days 19:45:00,Everton,Newcastle,1,4
E0,2023-04-27,0 days 19:45:00,Southampton,Bournemouth,0,1
E0,2023-04-27,0 days 20:15:00,Tottenham,Man United,2,2
E0,2023-04-29,0 days 12:30:00,Crystal Palace,West Ham,4,3
E0,2023-04-29,0 days 15:00:00,Brentford,Nott'm Forest,2,1
E0,2023-04-29,0 days 15:00:00,Brighton,Wolves,6,0
E0,2023-04-30,0 days 14:00:00,Bournemouth,Leeds,4,1
E0,2023-04-30,0 days 14:00:00,Fulham,Man City,1,2
E0,2023-04-30,0 days 14:00:00,Man United,Aston Villa,1,0
E0,2023-04-30,0 days 14:00:00,Newcastle,Southampton,3,1
E0,2023-04-30,0 days 16:30:00,Liverpool,Tottenham,4,3
E0,2023-05-01,0 days 20:00:00,Leicester,Everton,2,2
E0,2023-05-02,0 days 20:00:00,Arsenal,Chelsea,3,1
E0,2023-05-03,0 days 20:00:00,Liverpool,Fulham,1,0
E0,2023-05-03,0 days 20:00:00,Man City,West Ham,3,0
E0,2023-05-04,0 days 20:00:00,Brighton,Man United,1,0
E0,2023-05-06,0 days 15:00:00,Bournemouth,Chelsea,1,3
E0,2023-05-06,0 days 15:00:00,Man City,Leeds,2,1
E0,2023-05-06,0 days 15:00:00,Tottenham,Crystal Palace,1,0
E0,2023-05-06,0 days 15:00:00,Wolves,Aston Villa,1,0
E0,2023-05-06,0 days 17:30:00,Liverpool,Brentford,1,0
E0,2023-05-07,0 days 16:30:00,Newcastle,Arsenal,0,2
E0,2023-05-07,0 days 19:00:00,West Ham,Man United,1,0
E0,2023-05-08,0 days 15:00:00,Fulham,Leicester,5,3
E0,2023-05-08,0 days 17:30:00,Brighton,Everton,1,5
E0,2023-05-08,0 days 20:00:00,Nott'm Forest,Southampton,4,3
E0,2023-05-13,0 days 12:30:00,Leeds,Newcastle,2,2
E0,2023-05-13,0 days 15:00:00,Aston Villa,Tottenham,2,1
E0,2023-05-13,0 days 15:00:00,Chelsea,Nott'm Forest,2,2
E0,2023-05-13,0 days 15:00:00,Crystal Palace,Bournemouth,2,0
E0,2023-05-13,0 days 15:00:00,Man United,Wolves,2,0
E0,2023-05-13,0 days 15:00:00,Southampton,Fulham,0,2
E0,2023-05-14,0 days 14:00:00,Brentford,West Ham,2,0
E0,2023-05-14,0 days 14:00:00,Everton,Man City,0,3
E0,2023-05-14,0 days 16:30:00,Arsenal,Brighton,0,3
E0,2023-05-15,0 days 20:00:00,Leicester,Liverpool,0,3
E0,2023-05-18,0 days 19:30:00,Newcastle,Brighton,4,1
E0,2023-05-20,0 days 12:30:00,Tottenham,Brentford,1,3
E0,2023-05-20,0 days 15:00:00,Bournemouth,Man United,0,1
E0,2023-05-20,0 days 15:00:00,Fulham,Crystal Palace,2,2
E0,2023-05-20,0 days 15:00:00,Liverpool,Aston Villa,1,1
E0,2023-05-20,0 days 15:00:00,Wolves,Everton,1,1
E0,2023-05-20,0 days 17:30:00,Nott'm Forest,Arsenal,1,0
E0,2023-05-21,0 days 13:30:00,West Ham,Leeds,3,1
E0,2023-05-21,0 days 14:00:00,Brighton,Southampton,3,1
E0,2023-05-21,0 days 16:00:00,Man City,Chelsea,1,0
E0,2023-05-22,0 days 20:00:00,Newcastle,Leicester,0,0
E0,2023-05-24,0 days 20:00:00,Brighton,Man City,1,1
E0,2023-05-25,0 days 20:00:00,Man United,Chelsea,4,1
E0,2023-05-28,0 days 16:30:00,Arsenal,Wolves,5,0
E0,2023-05-28,0 days 16:30:00,Aston Villa,Brighton,2,1
E0,2023-05-28,0 days 16:30:00,Brentford,Man City,1,0
E0,2023-05-28,0 days 16:30:00,Chelsea,Newcastle,1,1
E0,2023-05-28,0 days 16:30:00,Crystal Palace,Nott'm Forest,1,1
E0,2023-05-28,0 days 16:30:00,Everton,Bournemouth,1,0
E0,2023-05-28,0 days 16:30:00,Leeds,Tottenham,1,4
E0,2023-05-28,0 days 16:30:00,Leicester,West Ham,2,1
E0,2023-05-28,0 days 16:30:00,Man United,Fulham,2,1
E0,2023-05-28,0 days 16:30:00,Southampton,Liverpool,4,4
E1,2022-07-29,0 days 20:00:00,Huddersfield,Burnley,0,1
E1,2022-07-30,0 days 15:00:00,Blackburn,QPR,1,0
E1,2022-07-30,0 days 15:00:00,Blackpool,Reading,1,0
E1,2022-07-30,0 days 15:00:00,Cardiff,Norwich,1,0
E1,2022-07-30,0 days 15:00:00,Hull,Bristol City,2,1
E1,2022-07-30,0 days 15:00:00,Luton,Birmingham,0,0
E1,2022-07-30,0 days 15:00:00,Millwall,Stoke,2,0
E1,2022-07-30,0 days 15:00:00,Rotherham,Swansea,1,1
E1,2022-07-30,0 days 15:00:00,Wigan,Preston,0,0
E1,2022-07-30,0 days 17:30:00,Middlesbrough,West Brom,1,1
E1,2022-07-31,0 days 12:00:00,Sunderland,Coventry,1,1
E1,2022-08-01,0 days 20:00:00,Watford,Sheffield United,1,0
E1,2022-08-05,0 days 19:45:00,Birmingham,Huddersfield,2,1
E1,2022-08-06,0 days 12:30:00,Norwich,Wigan,1,1
E1,2022-08-06,0 days 15:00:00,Bristol City,Sunderland,2,3
E1,2022-08-06,0 days 15:00:00,Burnley,Luton,1,1
E1,2022-08-06,0 days 15:00:00,Preston,Hull,0,0
E1,2022-08-06,0 days 15:00:00,QPR,Middlesbrough,3,2
E1,2022-08-06,0 days 15:00:00,Reading,Cardiff,2,1
E1,2022-08-06,0 days 15:00:00,Sheffield United,Millwall,2,0
E1,2022-08-06,0 days 15:00:00,Stoke,Blackpool,2,0
E1,2022-08-06,0 days 15:00:00,Swansea,Blackburn,0,3
E1,2022-08-08,0 days 20:00:00,West Brom,Watford,1,1
E1,2022-08-12,0 days 20:00:00,Watford,Burnley,1,0
E1,2022-08-13,0 days 12:30:00,Cardiff,Birmingham,1,0
E1,2022-08-13,0 days 15:00:00,Blackpool,Swansea,0,1
E1,2022-08-13,0 days 15:00:00,Huddersfield,Stoke,3,1
E1,2022-08-13,0 days 15:00:00,Hull,Norwich,2,1
E1,2022-08-13,0 days 15:00:00,Luton,Preston,0,1
E1,2022-08-13,0 days 15:00:00,Millwall,Coventry,3,2
E1,2022-08-13,0 days 15:00:00,Rotherham,Reading,4,0
E1,2022-08-13,0 days 15:00:00,Sunderland,QPR,2,2
E1,2022-08-13,0 days 15:00:00,Wigan,Bristol City,1,1
E1,2022-08-14,0 days 14:00:00,Middlesbrough,Sheffield United,2,2
E1,2022-08-14,0 days 15:00:00,Blackburn,West Brom,2,1
E1,2022-08-16,0 days 19:45:00,Birmingham,Watford,1,1
E1,2022-08-16,0 days 19:45:00,Bristol City,Luton,2,0
E1,2022-08-16,0 days 19:45:00,Burnley,Hull,1,1
E1,2022-08-16,0 days 19:45:00,Norwich,Huddersfield,2,1
E1,2022-08-16,0 days 19:45:00,Preston,Rotherham,0,0
E1,2022-08-16,0 days 19:45:00,Swansea,Millwall,2,2
E1,2022-08-16,0 days 20:00:00,QPR,Blackpool,0,1
E1,2022-08-17,0 days 19:45:00,Stoke,Middlesbrough,2,2
E1,2022-08-17,0 days 20:00:00,Reading,Blackburn,3,0
E1,2022-08-17,0 days 20:00:00,Sheffield United,Sunderland,2,1
E1,2022-08-17,0 days 20:00:00,West Brom,Cardiff,0,0
E1,2022-08-19,0 days 20:00:00,Norwich,Millwall,2,0
E1,2022-08-20,0 days 15:00:00,Birmingham,Wigan,0,1
E1,2022-08-20,0 days 15:00:00,Burnley,Blackpool,3,3
E1,2022-08-20,0 days 15:00:00,Preston,Watford,0,0
E1,2022-08-20,0 days 15:00:00,QPR,Rotherham,1,1
E1,2022-08-20,0 days 15:00:00,Reading,Middlesbrough,1,0
E1,2022-08-20,0 days 15:00:00,Sheffield United,Blackburn,3,0
E1,2022-08-20,0 days 15:00:00,Stoke,Sunderland,0,1
E1,2022-08-20,0 days 15:00:00,Swansea,Luton,0,2
E1,2022-08-20,0 days 15:00:00,West Brom,Hull,5,2
E1,2022-08-21,0 days 12:00:00,Bristol City,Cardiff,2,0
E1,2022-08-26,0 days 20:00:00,Luton,Sheffield United,1,1
E1,2022-08-27,0 days 12:30:00,Sunderland,Norwich,0,1
E1,2022-08-27,0 days 15:00:00,Blackburn,Stoke,0,1
E1,2022-08-27,0 days 15:00:00,Blackpool,Bristol City,3,3
E1,2022-08-27,0 days 15:00:00,Cardiff,Preston,0,0
E1,2022-08-27,0 days 15:00:00,Huddersfield,West Brom,2,2
E1,2022-08-27,0 days 15:00:00,Hull,Coventry,3,2
